Start_X,Start_Y,Goal_X,Goal_Y,Path_Length,Traversability_Cost
45,48,86,99,37,211.9679773066541
45,48,81,96,20,128.1481843769571
85,48,36,76,27,178.8039385170618
85,48,38,73,22,153.1217321662483
85,48,37,72,36,248.4843625970502
85,48,33,78,29,202.74582604032875
85,48,38,75,36,216.755756394735
85,48,36,70,30,211.5599639132329
85,48,37,70,22,146.18023035819974
85,48,36,80,39,233.82921843704924
85,48,40,79,27,192.49283808622374
85,48,37,77,26,181.2656635394361
85,48,34,76,24,174.3236065836776
85,48,34,79,26,180.05556997499443
85,48,38,77,21,145.6696669369252
85,48,37,51,13,84.1170192535564
85,48,31,53,23,157.05140372455548
85,48,34,54,17,113.28251692003298
85,48,31,53,15,101.33159328733652
85,48,38,53,23,158.06933178808717
85,48,35,54,20,132.44015969645
85,48,35,50,13,87.61920306192022
85,48,34,50,24,160.62231628571558
85,48,31,50,15,100.15359086075942
85,48,31,54,14,91.42765223433459
85,48,36,50,15,89.95836740629126
85,48,39,50,13,84.13852370257588
85,48,30,57,25,172.16449379750202
85,48,34,54,16,107.4152486348045
85,48,36,53,12,80.04677631677893
85,48,35,51,20,135.2184530889947
85,48,33,55,20,132.73999969439984
85,48,34,50,14,89.95468100925848
85,48,31,57,23,158.13133937927182
85,48,84,43,3,8.74322905931228
85,48,83,35,4,19.985487190428778
85,48,81,33,5,24.33642784403488
85,48,82,33,5,26.230310091712678
85,48,80,33,6,36.515234107305865
85,48,84,38,6,32.15551099375641
85,48,84,38,5,25.075872756058786
85,48,79,32,6,33.63224175599837
85,48,80,34,5,26.26562144861186
85,48,82,37,4,17.908751816260875
85,48,82,43,3,12.916178395711869
85,48,83,41,3,10.751935460535211
85,48,82,34,4,21.113277870894887
85,48,84,35,4,20.079162825632142
85,48,80,33,6,32.70502199633982
85,48,87,74,7,43.74175774223234
85,48,90,76,8,47.48329803555578
85,48,89,67,5,28.80778996126015
85,48,84,73,11,66.790842965231
85,48,85,73,9,53.45155947593732
85,48,91,81,9,57.30599099738012
85,48,88,74,7,43.139210418767625
85,48,88,70,7,42.95325355465297
85,48,87,79,8,50.358989249140926
85,48,85,67,6,34.37434468922056
85,48,86,68,8,47.3050510350649
85,48,85,67,8,40.5014418040703
85,48,88,81,10,60.301870002782856
85,48,85,79,9,54.72558292395661
85,48,84,75,8,49.44551603537179
85,48,90,76,8,49.742029267207265
85,48,91,65,5,27.941285558992988
85,48,85,73,10,56.02362346066933
85,48,84,70,6,34.628332637159524
85,48,86,76,8,46.392510434027685
85,48,89,81,10,60.9822802559636
85,48,85,73,7,41.59970889067884
85,48,85,80,8,51.00927794558519
85,48,91,65,5,26.383822418018852
85,48,85,80,11,75.32954105703587
85,48,62,36,13,80.37701642960081
85,48,63,38,23,138.49487263892345
85,48,66,37,10,56.8715788874618
85,48,67,35,12,89.2124490098534
85,48,68,37,13,84.0201605336418
85,48,65,35,24,138.7155660904762
85,48,65,35,11,72.23401929718679
85,48,67,38,9,58.44662874601966
85,48,66,37,12,76.54507088772938
85,48,64,37,13,81.53064603131682
85,48,61,34,11,71.17943048620066
85,48,87,99,19,115.02063082699706
85,48,83,98,15,90.55383282654587
85,48,88,97,16,90.0377893150512
85,48,86,94,19,100.4296973883147
85,48,80,94,22,126.63884064783235
85,48,89,94,15,90.33121888563986
85,48,86,99,15,95.28699434037419
85,48,81,96,22,129.90508349921453
95,48,36,76,22,155.6900643102158
95,48,38,73,29,195.93651913342686
95,48,37,72,28,188.7958128510682
95,48,33,78,26,180.3771231566609
95,48,38,75,29,176.63273139760938
95,48,36,70,26,184.5449896053256
95,48,37,70,23,160.12920421109922
95,48,36,80,24,164.18646555275222
95,48,40,79,26,179.59794110719992
95,48,37,77,28,192.43582020956956
95,48,34,76,29,203.29878451183905
95,48,34,79,31,213.02173494949963
95,48,38,77,31,210.88888542916607
95,48,37,51,17,115.04601193317876
95,48,31,53,17,116.06630781677417
95,48,34,54,17,115.11524055206745
95,48,31,53,17,112.44688905757694
95,48,38,53,18,117.77985602180976
95,48,35,54,26,177.7125333563738
95,48,35,50,21,135.03428076377395
95,48,34,50,20,132.36941654719544
95,48,31,50,17,113.9657543740207
95,48,31,54,17,111.05074511220514
95,48,36,50,16,108.69815358044708
95,48,39,50,16,103.06988564492111
95,48,30,57,19,129.0442178859235
95,48,34,54,17,113.91669237813169
95,48,36,53,23,146.7592039739357
95,48,35,51,23,154.32094287677887
95,48,33,55,21,144.72770499729899
95,48,34,50,23,155.4206178403229
95,48,31,57,26,171.90795802680395
95,48,84,43,5,26.278969639611244
95,48,83,35,6,36.04296279776646
95,48,81,33,7,41.61424661436297
95,48,82,33,7,40.37542820464292
95,48,80,33,8,47.28026550987083
95,48,84,38,6,31.03817475044127
95,48,84,38,5,26.900709662488335
95,48,79,32,7,43.15682586546804
95,48,80,34,9,51.183667801080794
95,48,82,37,10,61.944466646881885
95,48,82,43,5,24.807064936081826
95,48,83,41,5,24.7478729735312
95,48,82,34,12,65.76123986892793
95,48,84,35,5,28.509023564660165
95,48,80,33,8,47.149617249176195
95,48,87,74,8,47.6751033590966
95,48,90,76,9,56.68879085811264
95,48,89,67,6,31.45006053009937
95,48,84,73,11,71.45907476788749
95,48,85,73,11,69.26415537153014
95,48,91,81,10,63.54422836216762
95,48,88,74,9,51.02437160229122
95,48,88,70,7,42.82565590531689
95,48,87,79,9,57.26941886549424
95,48,85,67,6,34.94468617699669
95,48,86,68,6,36.119591215650345
95,48,85,67,7,42.70181670941403
95,48,88,81,10,56.9487825950271
95,48,85,79,11,56.91197661212532
95,48,84,75,9,50.87699253526729
95,48,90,76,8,49.04260853492218
95,48,91,65,6,34.3553448560161
95,48,85,73,8,47.16141995438402
95,48,84,70,7,38.81554520342308
95,48,86,76,10,63.47224366563708
95,48,89,81,11,67.51651453077511
95,48,85,73,9,55.05501197524568
95,48,85,80,10,58.412390486301106
95,48,91,65,6,33.90098841281352
95,48,85,80,9,56.6723174183401
95,48,62,36,12,73.315449824979
95,48,63,38,18,115.68142085328142
95,48,66,37,10,64.50121777097557
95,48,67,35,13,86.19876000422974
95,48,68,37,12,68.29319449481468
95,48,65,35,15,99.2768971593595
95,48,65,35,15,91.08925317407578
95,48,67,38,19,128.85216485548895
95,48,66,37,14,89.99147812702336
95,48,64,37,16,93.9596496922242
95,48,61,34,13,85.48500527693629
95,48,87,99,18,119.89936443985574
95,48,83,98,23,151.97405372103583
95,48,88,97,15,97.91445767015358
95,48,86,94,17,97.03015119104658
95,48,80,94,15,97.57043000310225
95,48,89,94,22,145.79124839591103
95,48,86,99,15,92.30629819415445
95,48,81,96,19,127.76583398410088
25,60,36,76,6,34.39969085744481
25,60,38,73,6,37.13707741322591
25,60,37,72,8,47.98572771317148
25,60,33,78,6,32.92755137472801
25,60,38,75,9,56.874700946904
25,60,36,70,13,100.71721212744093
25,60,37,70,6,36.43398754441699
25,60,36,80,7,43.86171454636046
25,60,40,79,11,49.76703649935441
25,60,37,77,6,37.227130968678175
25,60,34,76,6,32.645699967254146
25,60,34,79,8,43.241055320320086
25,60,38,77,6,35.32193507591304
25,60,37,51,7,42.770384777295874
25,60,31,53,4,20.308083352456343
25,60,34,54,4,21.56389183378145
25,60,31,53,4,19.22199873287084
25,60,38,53,6,34.207754533120124
25,60,35,54,4,20.807116964421645
25,60,35,50,5,26.431781982533067
25,60,34,50,4,19.980783837034455
25,60,31,50,4,20.609566057043345
25,60,31,54,3,14.213665670768128
25,60,36,50,5,27.273705551336008
25,60,39,50,8,49.6421485587484
25,60,30,57,3,13.23714731463868
25,60,34,54,4,20.395125924023624
25,60,36,53,4,19.699720678104022
25,60,35,51,4,19.421831534984925
25,60,33,55,3,14.068781381880061
25,60,34,50,4,20.76012124773689
25,60,31,57,3,11.466843035261952
25,60,84,43,22,147.6924646478226
25,60,83,35,19,130.12245352129455
25,60,81,33,18,122.59625846873107
25,60,82,33,22,158.46219962610974
25,60,80,33,21,145.21326320832503
25,60,84,38,20,132.24575498005126
25,60,84,38,24,163.49407421903186
25,60,79,32,24,158.74667261538818
25,60,80,34,22,144.64466365553344
25,60,82,37,20,135.82098141225774
25,60,82,43,23,145.61186116627496
25,60,83,41,24,164.04159722589208
25,60,82,34,18,125.69923086517362
25,60,84,35,23,151.47156655930766
25,60,80,33,20,134.4186252364684
25,60,87,74,35,225.43182006488428
25,60,90,76,22,148.85735969712672
25,60,89,67,38,255.21252175778966
25,60,84,73,37,228.94635673769662
25,60,85,73,23,160.63741055471186
25,60,91,81,34,216.49364596862117
25,60,88,74,24,167.08668849924283
25,60,88,70,25,166.49508190618187
25,60,87,79,39,255.94986806287017
25,60,85,67,33,225.0879457336787
25,60,86,68,40,263.6377333116148
25,60,85,67,29,202.56657639809495
25,60,88,81,25,169.31963990797357
25,60,85,79,24,167.41290195188398
25,60,84,75,26,174.20855870303055
25,60,90,76,23,149.01235134876418
25,60,91,65,29,196.17496797230496
25,60,85,73,24,161.63927409086992
25,60,84,70,21,139.55577279288576
25,60,86,76,23,162.08593858728173
25,60,89,81,23,153.50869717417032
25,60,85,73,22,158.19241563343803
25,60,85,80,26,173.54225990407733
25,60,91,65,36,248.27253811649842
25,60,85,80,24,169.67488499591673
25,60,62,36,16,101.43239927434591
25,60,63,38,20,134.99927642283154
25,60,66,37,16,97.77416184562415
25,60,67,35,19,126.96365484063917
25,60,68,37,17,103.29323566843043
25,60,65,35,15,96.8923506308091
25,60,65,35,13,86.01871218655323
25,60,67,38,26,167.00829088578436
25,60,66,37,16,108.84719378420965
25,60,64,37,17,114.03503152084005
25,60,61,34,14,85.4965793116745
25,60,87,99,37,226.58694499683114
25,60,83,98,27,169.82630067952908
25,60,88,97,31,212.39267938266318
25,60,86,94,26,170.77502642579591
25,60,80,94,20,128.2763392924022
25,60,89,94,32,199.9336175953642
25,60,86,99,40,248.98256162149838
25,60,81,96,20,120.7528367667517
65,60,36,76,17,106.32937453349095
65,60,38,73,31,209.70394500308478
65,60,37,72,18,123.06423560838168
65,60,33,78,20,138.68704638909594
65,60,38,75,30,192.15905180223066
65,60,36,70,19,130.2453654665733
65,60,37,70,25,161.669593402771
65,60,36,80,17,116.20348425432441
65,60,40,79,19,128.87810385513205
65,60,37,77,21,136.94726640491996
65,60,34,76,19,121.39448974402511
65,60,34,79,30,187.14534865895985
65,60,38,77,21,144.0526857271896
65,60,37,51,9,56.0967607783026
65,60,31,53,10,59.77350485840284
65,60,34,54,10,64.12968221119898
65,60,31,53,10,62.90104520587972
65,60,38,53,9,56.65453683151524
65,60,35,54,9,57.126475006913154
65,60,35,50,8,51.14564964927616
65,60,34,50,9,57.70298734837472
65,60,31,50,13,84.66872023931946
65,60,31,54,21,144.58435061643561
65,60,36,50,9,57.542316427928824
65,60,39,50,8,50.365542677469435
65,60,30,57,15,92.12277675030701
65,60,34,54,9,57.75717605347495
65,60,36,53,8,51.18492618496441
65,60,35,51,12,68.98349576797855
65,60,33,55,20,126.49921580068279
65,60,34,50,9,55.97246221261345
65,60,31,57,10,62.638882859193714
65,60,84,43,7,42.93962451345175
65,60,83,35,10,63.96551019047222
65,60,81,33,15,98.12508613026809
65,60,82,33,11,70.21374409975873
65,60,80,33,15,99.12470455161045
65,60,84,38,13,64.18745379174717
65,60,84,38,19,127.84165441506708
65,60,79,32,28,178.05513701065428
65,60,80,34,19,131.28169013170066
65,60,82,37,10,61.135708043882126
65,60,82,43,9,52.26285275730217
65,60,83,41,32,217.6671329812597
65,60,82,34,10,62.81953379194509
65,60,84,35,18,123.4349681451331
65,60,80,33,12,80.0877479001832
65,60,87,74,12,75.0703240197668
65,60,90,76,13,80.465742052172
65,60,89,67,10,63.467669427974506
65,60,84,73,13,86.76582558000689
65,60,85,73,14,86.70620026276464
65,60,91,81,12,83.79646413950637
65,60,88,74,11,70.20625937300119
65,60,88,70,13,89.6201625426454
65,60,87,79,12,83.25736795986958
65,60,85,67,13,75.82553103979042
65,60,86,68,10,64.95935125181816
65,60,85,67,13,85.17901552013778
65,60,88,81,12,79.86652247733603
65,60,85,79,13,84.82777255689741
65,60,84,75,14,89.11693803159116
65,60,90,76,12,77.25549526888184
65,60,91,65,11,64.94952789296258
65,60,85,73,10,65.69963125940129
65,60,84,70,12,80.46163006487004
65,60,86,76,15,102.93106493975701
65,60,89,81,12,76.04488231835714
65,60,85,73,15,96.01098983688334
65,60,85,80,12,76.43492169188652
65,60,91,65,9,56.38171290728103
65,60,85,80,14,90.63381413061691
65,60,62,36,18,108.41447075914894
65,60,63,38,18,119.44303202980544
65,60,66,37,20,133.15398100098776
65,60,67,35,15,101.63478590860596
65,60,68,37,16,109.76380862304906
65,60,65,35,19,121.98880090203875
65,60,65,35,19,122.9080541529718
65,60,67,38,20,123.77936184984542
65,60,66,37,22,149.51601653570842
65,60,64,37,18,115.61811823974371
65,60,61,34,13,87.06964520784607
65,60,87,99,18,110.6693549702432
65,60,83,98,14,89.98542903198415
65,60,88,97,16,103.61831996990237
65,60,86,94,15,105.24376186777616
65,60,80,94,13,84.58532163914991
65,60,89,94,15,101.72146228146453
65,60,86,99,16,94.21810870752107
65,60,81,96,14,86.59115290599047
95,60,36,76,41,275.07402935762076
95,60,38,73,35,233.7203791028499
95,60,37,72,32,214.66622097873986
95,60,33,78,24,164.3803848000131
95,60,38,75,36,235.94516190585213
95,60,36,70,26,165.90321486095547
95,60,37,70,37,259.34073326523605
95,60,36,80,31,211.76782163799058
95,60,40,79,25,172.82535573103542
95,60,37,77,34,233.77476314933176
95,60,34,76,37,252.3908017494181
95,60,34,79,23,159.15734584347496
95,60,38,77,49,310.64713983364896
95,60,37,51,21,146.32412688637612
95,60,31,53,31,210.83734511495834
95,60,34,54,20,134.79173252839587
95,60,31,53,21,141.35579095766423
95,60,38,53,16,107.94524378870754
95,60,35,54,17,114.43408313658027
95,60,35,50,16,108.87811349107452
95,60,34,50,17,108.69653236232901
95,60,31,50,20,111.16208095818459
95,60,31,54,17,113.19302354101418
95,60,36,50,24,165.97093452429593
95,60,39,50,15,97.15261358339161
95,60,30,57,16,108.03116628292942
95,60,34,54,17,114.74998144247813
95,60,36,53,22,145.4809298209291
95,60,35,51,18,118.07351195828416
95,60,33,55,17,115.84985254853117
95,60,34,50,17,115.78714740219088
95,60,31,57,18,123.62462102344405
95,60,84,43,7,43.235017701958625
95,60,83,35,10,68.35079693664387
95,60,81,33,15,99.76288242251027
95,60,82,33,8,48.68941161923941
95,60,80,33,12,78.2860300803335
95,60,84,38,9,54.155223818007485
95,60,84,38,8,46.05277364864237
95,60,79,32,9,55.97940960847414
95,60,80,34,9,55.80891800173361
95,60,82,37,7,41.36161072885383
95,60,82,43,7,39.14687778570059
95,60,83,41,7,42.78584172449925
95,60,82,34,9,51.646739818967845
95,60,84,35,8,48.89511503699874
95,60,80,33,11,65.16436351988925
95,60,87,74,6,32.41844862577017
95,60,90,76,6,35.49965370791078
95,60,89,67,6,35.990146653378154
95,60,84,73,6,32.54523717843738
95,60,85,73,5,28.23567775830385
95,60,91,81,8,46.37373927838916
95,60,88,74,6,31.058892516622944
95,60,88,70,4,20.644667371118107
95,60,87,79,6,31.2094441500025
95,60,85,67,4,18.914921807168803
95,60,86,68,4,17.625669102499327
95,60,85,67,6,31.4826668331356
95,60,88,81,7,38.90564385968423
95,60,85,79,6,35.940208918748226
95,60,84,75,6,35.09308149502737
95,60,90,76,7,39.125855434366734
95,60,91,65,5,26.429938914548487
95,60,85,73,8,44.699067112400265
95,60,84,70,9,47.3828781221745
95,60,86,76,8,46.05751957504826
95,60,89,81,8,46.28074615962147
95,60,85,73,5,27.089793664561437
95,60,85,80,7,39.02083203539025
95,60,91,65,3,9.594008379119312
95,60,85,80,6,36.72912123615439
95,60,62,36,27,158.10310472825356
95,60,63,38,14,91.43954950712458
95,60,66,37,15,89.92731966968749
95,60,67,35,18,120.39434604934523
95,60,68,37,21,115.32549729462218
95,60,65,35,18,108.13921187506514
95,60,65,35,20,128.31390785699094
95,60,67,38,14,92.65672017645875
95,60,66,37,15,100.31903169257409
95,60,64,37,14,89.00631420346207
95,60,61,34,22,148.50227712169968
95,60,87,99,15,88.59539164502173
95,60,83,98,15,81.7081237391853
95,60,88,97,12,71.98133115100222
95,60,86,94,14,79.19353997745587
95,60,80,94,20,126.3722632429259
95,60,89,94,11,64.73364689946604
95,60,86,99,11,69.32724757373768
95,60,81,96,12,93.52575603591927
25,71,36,76,4,17.79687862362665
25,71,38,73,4,20.43544035341864
25,71,37,72,4,18.806537966080153
25,71,33,78,7,37.79258847706189
25,71,38,75,5,28.427328687270155
25,71,36,70,4,19.40663962913348
25,71,37,70,6,33.49623128324011
25,71,36,80,7,41.9543921693145
25,71,40,79,5,27.8444376580645
25,71,37,77,5,25.276172734360784
25,71,34,76,4,18.3718521268801
25,71,34,79,5,26.73908450133581
25,71,38,77,5,26.55357261696713
25,71,37,51,7,39.88199594552204
25,71,31,53,6,36.210018004127654
25,71,34,54,6,33.85106972250716
25,71,31,53,7,42.18193264945773
25,71,38,53,8,48.06262582896974
25,71,35,54,6,35.27553551105661
25,71,35,50,7,40.77785456230745
25,71,34,50,10,61.86120981665108
25,71,31,50,9,57.4386097462346
25,71,31,54,5,30.21534798781944
25,71,36,50,10,64.77593799443791
25,71,39,50,12,79.5392766600196
25,71,30,57,5,26.222270190811255
25,71,34,54,10,64.83919330454083
25,71,36,53,8,51.49979258363852
25,71,35,51,19,128.94270320620564
25,71,33,55,6,32.846366911538915
25,71,34,50,7,40.12636101701921
25,71,31,57,7,41.557684013120436
25,71,84,43,19,131.28528302523412
25,71,83,35,28,188.85352114260502
25,71,81,33,26,175.52323451622934
25,71,82,33,20,138.05754262791922
25,71,80,33,19,130.39448624567038
25,71,84,38,27,163.39192923629594
25,71,84,38,26,171.43810241059128
25,71,79,32,23,155.1102762885294
25,71,80,34,26,189.74217703023436
25,71,82,37,21,144.62753837635586
25,71,82,43,28,188.24492212098636
25,71,83,41,28,187.19364088107173
25,71,82,34,27,179.2516453214811
25,71,84,35,27,184.50782552275066
25,71,80,33,25,170.38752340106282
25,71,87,74,25,172.2906877517306
25,71,90,76,31,211.86871905539823
25,71,89,67,34,229.8394580264625
25,71,84,73,33,213.2264706925282
25,71,85,73,36,248.7127579777745
25,71,91,81,35,238.66836618071332
25,71,88,74,32,218.7056119761613
25,71,88,70,21,140.92533397994868
25,71,87,79,30,193.03449779599532
25,71,85,67,32,235.19443835254202
25,71,86,68,31,217.36014947121183
25,71,85,67,37,236.75683814089214
25,71,88,81,23,153.00204370395912
25,71,85,79,43,278.3208340779693
25,71,84,75,26,167.94347351998923
25,71,90,76,24,164.74177251837406
25,71,91,65,27,186.18418104649663
25,71,85,73,33,230.2784464534542
25,71,84,70,43,280.6236015039393
25,71,86,76,36,231.43867313846823
25,71,89,81,42,301.0945717669858
25,71,85,73,30,196.7635077083128
25,71,85,80,28,188.36499355577058
25,71,91,65,23,167.34221953238642
25,71,85,80,32,225.73252950778027
25,71,62,36,19,119.76996809594364
25,71,63,38,24,153.07572494980485
25,71,66,37,21,143.73989163580032
25,71,67,35,18,121.45408001602475
25,71,68,37,29,189.5126238361356
25,71,65,35,16,106.70875809625151
25,71,65,35,26,172.150536770502
25,71,67,38,20,127.70635864968332
25,71,66,37,18,122.53372515647209
25,71,64,37,21,131.69637014209786
25,71,61,34,19,128.29931018700518
25,71,87,99,30,189.63327159961392
25,71,83,98,17,109.26346561790052
25,71,88,97,33,219.69782918016853
25,71,86,94,41,261.8355986256606
25,71,80,94,43,271.6158680366233
25,71,89,94,29,190.92307300343828
25,71,86,99,29,184.84447228001378
25,71,81,96,37,236.202632081901
35,71,36,76,3,8.787710052465162
35,71,38,73,3,9.83237544085654
35,71,37,72,3,7.680585006286105
35,71,33,78,3,11.12570421956887
35,71,38,75,3,10.0611482516133
35,71,36,70,3,14.917084117493479
35,71,37,70,3,11.039646545943672
35,71,36,80,3,13.267088742029992
35,71,40,79,5,27.19022945448817
35,71,37,77,6,33.95782903331274
35,71,34,76,3,9.60281673593992
35,71,34,79,6,30.90528684214985
35,71,38,77,3,12.497481061137698
35,71,37,51,8,52.05519721761499
35,71,31,53,7,40.06079966808393
35,71,34,54,6,36.346469847436154
35,71,31,53,9,56.8024594362007
35,71,38,53,10,66.19543754254374
35,71,35,54,13,91.18743424205951
35,71,35,50,9,57.15819867311933
35,71,34,50,10,65.66759651396748
35,71,31,50,8,48.568342987502646
35,71,31,54,13,84.55244708673989
35,71,36,50,9,55.2374944471571
35,71,39,50,11,73.05129422872457
35,71,30,57,5,25.287614714944485
35,71,34,54,7,38.325232794535005
35,71,36,53,18,109.0048950201172
35,71,35,51,8,51.492354375150086
35,71,33,55,7,44.9544212434719
35,71,34,50,7,44.626195388099354
35,71,31,57,7,43.96477782456987
35,71,84,43,25,166.90087810133326
35,71,83,35,20,137.59938116664145
35,71,81,33,32,199.34400078649676
35,71,82,33,30,203.63191833187176
35,71,80,33,23,156.3641324682934
35,71,84,38,29,198.09767477929495
35,71,84,38,25,173.7449674476703
35,71,79,32,24,165.99192599577495
35,71,80,34,23,156.58170163424
35,71,82,37,28,168.70779375711876
35,71,82,43,24,164.21249880368518
35,71,83,41,22,152.57247464633173
35,71,82,34,30,203.155010954086
35,71,84,35,35,236.74996018197285
35,71,80,33,28,179.35718218116997
35,71,87,74,38,252.02224388583414
35,71,90,76,32,224.41672925240528
35,71,89,67,37,251.9106860969679
35,71,84,73,36,238.8128309390466
35,71,85,73,24,157.857052378424
35,71,91,81,32,216.32401843723136
35,71,88,74,30,192.51509402210547
35,71,88,70,39,284.16284025812797
35,71,87,79,40,269.7000576246425
35,71,85,67,33,224.85266367825764
35,71,86,68,47,299.2706136870925
35,71,85,67,33,222.13306458252603
35,71,88,81,39,270.1474426006212
35,71,85,79,40,263.58234578643726
35,71,84,75,24,162.7320966013251
35,71,90,76,34,223.54433753297982
35,71,91,65,27,191.99610407014427
35,71,85,73,38,265.52815135761335
35,71,84,70,45,284.4239181288729
35,71,86,76,34,226.75220079306004
35,71,89,81,28,192.86156015569762
35,71,85,73,36,231.51812107000993
35,71,85,80,40,260.70756346287516
35,71,91,65,30,200.42179022007073
35,71,85,80,33,201.9159620309177
35,71,62,36,26,185.61387807049223
35,71,63,38,28,185.429869889013
35,71,66,37,22,151.51047587204675
35,71,67,35,22,150.4767862291501
35,71,68,37,20,132.39540620203337
35,71,65,35,19,128.91412728465218
35,71,65,35,20,138.7897678588678
35,71,67,38,30,204.39574945754347
35,71,66,37,22,148.4100738854862
35,71,64,37,21,150.01803348780297
35,71,61,34,23,156.7529586564071
35,71,87,99,18,110.81680979465523
35,71,83,98,18,110.78707532754831
35,71,88,97,20,122.87112874066896
35,71,86,94,22,217.56921509835823
35,71,80,94,25,180.27887910269249
35,71,89,94,40,294.21084946889624
35,71,86,99,38,252.33112136700603
35,71,81,96,16,97.62619874299713
65,71,36,76,21,145.95197706999147
65,71,38,73,27,200.58502674445458
65,71,37,72,32,218.9052522298985
65,71,33,78,26,171.65421075319583
65,71,38,75,19,130.05524332154616
65,71,36,70,21,153.34185020824881
65,71,37,70,22,152.03665991688325
65,71,36,80,23,159.1418525062643
65,71,40,79,26,157.6196055229801
65,71,37,77,26,162.00804156806714
65,71,34,76,18,128.60164276003843
65,71,34,79,20,130.41889534855116
65,71,38,77,23,155.64677776018092
65,71,37,51,11,68.67834965139342
65,71,31,53,14,99.36511227276586
65,71,34,54,17,108.13533291928647
65,71,31,53,14,90.51082224823062
65,71,38,53,9,56.398192595019744
65,71,35,54,11,67.13890734219231
65,71,35,50,11,72.46239054183357
65,71,34,50,13,82.73928123247254
65,71,31,50,11,70.90106630755491
65,71,31,54,17,122.13922921599382
65,71,36,50,11,66.36352961047622
65,71,39,50,10,60.698364747122035
65,71,30,57,13,84.91261463778781
65,71,34,54,12,75.30584437140783
65,71,36,53,14,87.47730545031635
65,71,35,51,12,76.68555770653799
65,71,33,55,11,71.56354012250476
65,71,34,50,12,75.66244674718395
65,71,31,57,13,85.8927558022809
65,71,84,43,9,57.934533510168386
65,71,83,35,21,144.47751838320738
65,71,81,33,20,131.1387240048499
65,71,82,33,27,184.60336571876303
65,71,80,33,14,90.90280926209964
65,71,84,38,12,77.30323237782926
65,71,84,38,12,79.37937485101762
65,71,79,32,14,91.98814162630856
65,71,80,34,16,105.96891234417225
65,71,82,37,11,72.36729729080027
65,71,82,43,10,62.679979927421556
65,71,83,41,32,213.52618792996526
65,71,82,34,14,83.05890643344668
65,71,84,35,13,77.29450923359165
65,71,80,33,13,84.21775887962332
65,71,87,74,14,91.09670650443991
65,71,90,76,14,87.35336567289886
65,71,89,67,15,96.86831596182749
65,71,84,73,16,105.65215661817298
65,71,85,73,16,103.5492277272798
65,71,91,81,35,285.62783346404416
65,71,88,74,14,88.9518961444214
65,71,88,70,13,86.02479935398605
65,71,87,79,15,91.35639752125898
65,71,85,67,17,107.60825685452566
65,71,86,68,14,92.47435085543789
65,71,85,67,16,111.14761290123194
65,71,88,81,15,100.28117768037299
65,71,85,79,14,94.49614237825352
65,71,84,75,18,122.96850193534961
65,71,90,76,14,90.53766287791989
65,71,91,65,10,65.17097881493984
65,71,85,73,15,96.51796987233888
65,71,84,70,13,81.71123435514042
65,71,86,76,14,90.7499254867858
65,71,89,81,20,128.5915596759798
65,71,85,73,12,77.02284751028836
65,71,85,80,21,117.33027200897774
65,71,91,65,11,71.97263067459578
65,71,85,80,40,271.70433798023896
65,71,62,36,17,114.8548469303314
65,71,63,38,18,113.06020666292078
65,71,66,37,22,142.76281615717755
65,71,67,35,30,201.28201416028026
65,71,68,37,19,127.005505746442
65,71,65,35,17,112.0757951082396
65,71,65,35,17,113.97651936281282
65,71,67,38,20,137.2191490265277
65,71,66,37,21,144.49329763426223
65,71,64,37,16,107.67183258387516
65,71,61,34,20,123.01160568456442
65,71,87,99,14,76.08933904898507
65,71,83,98,22,160.24031480466343
65,71,88,97,14,81.78070156595899
65,71,86,94,11,68.7481316885488
65,71,80,94,10,61.584923385952415
65,71,89,94,21,143.95065249995562
65,71,86,99,12,84.10293760066287
65,71,81,96,10,58.34718123038377
85,71,36,76,29,198.93665961153758
85,71,38,73,26,169.5033812049442
85,71,37,72,22,153.39682958844637
85,71,33,78,39,256.2641536117655
85,71,38,75,31,219.10434991280798
85,71,36,70,32,219.1994502646287
85,71,37,70,43,284.7243175767886
85,71,36,80,25,171.67332575765482
85,71,40,79,26,178.1972927628721
85,71,37,77,26,169.65308927975073
85,71,34,76,36,242.3125077669229
85,71,34,79,23,166.65250347320045
85,71,38,77,28,188.22941336288005
85,71,37,51,16,104.96323779498738
85,71,31,53,20,132.92416829298645
85,71,34,54,23,159.40048689031656
85,71,31,53,19,124.74246906155929
85,71,38,53,17,114.13257723684745
85,71,35,54,16,107.17146315931545
85,71,35,50,17,110.18529667337606
85,71,34,50,18,128.3437364187491
85,71,31,50,23,151.55617457710184
85,71,31,54,21,144.22202567429443
85,71,36,50,25,165.96732377724544
85,71,39,50,16,106.1239658506626
85,71,30,57,18,117.39762748057944
85,71,34,54,17,112.43753422846461
85,71,36,53,19,123.48119254617961
85,71,35,51,18,119.3655109409835
85,71,33,55,25,170.94766564965892
85,71,34,50,20,129.08196014144764
85,71,31,57,23,158.18898679029087
85,71,84,43,8,46.965276617098404
85,71,83,35,11,66.8622936908967
85,71,81,33,12,77.4709088610331
85,71,82,33,11,71.43553783677547
85,71,80,33,12,68.38601169867836
85,71,84,38,9,54.26229918023889
85,71,84,38,11,72.5361806641364
85,71,79,32,10,65.24830241442494
85,71,80,34,9,58.912963722402154
85,71,82,37,9,53.32843173257621
85,71,82,43,9,54.16384780184343
85,71,83,41,11,68.27155898710674
85,71,82,34,29,202.70872086696787
85,71,84,35,11,71.32815147849696
